gene	lfqctrl1	lfqctrl2	lfqctrl3	lfqctrl4	lfqctrl5	lfqeae1	lfqeae2	lfqeae3	lfqeae4	validation	mean_log2lfqctrl	mean_log2lfqeae	log2fc	p	q	neglogq	enriched	mitocarta
Gpd1	31.3328743	31.73149681	31.44220924	31.41122246	31.28333664	31.41225815	31.19568825	31.75897026	31.53045845	1	31.44022789	31.4743437775	0.0341158875000005	0.817746909557457	0.987634179322089	0.0179513298068083	0	0
Abcb7	30.79432297	30.71779823	30.85615921	30.95532227	31.02316856	30.95975113	31.23534966	30.39233208	30.73117447	1	30.869354248	30.829651835	-0.0397024130000005	0.843203471496273	0.989681560951639	0.0149636952887656	0	1
Hist1h4a	32.96876526	31.35179138	31.63046837	31.4521637	31.99577141	30.7306881	31.54254723	32.48898315	34.34602356	1	31.879792024	32.27706051	0.397268485999998	0.658499488589036	0.968785866317373	0.0457502772772669	0	0
Tubb5	29.49613762	29.71625328	29.21616173	29.18645477	29.10674286	29.10158157	28.90740204	29.63962555	30.0083847	1	29.344350052	29.414248465	0.0698984130000007	0.811909460716843	0.987634179322089	0.0179513298068083	0	0
Rps27/Rps27l	26.16656876	27.08162117	26.00528145	26.49193192	26.27470016	26.45993614	25.71106529	26.36701393	26.59363174	1	26.404020692	26.282911775	-0.121108917000001	0.668948894060064	0.968785866317373	0.0457502772772669	0	0
	28.30528259	28.04463387	28.48304558	28.56019592	28.61373711	28.48443031	28.81292725	27.86552429	28.20818138	1	28.401379014	28.3427658075	-0.0586132064999987	0.807018306073607	0.986810056124236	0.0191556773374463	0	0
Tubb4a	31.81617737	32.04360199	31.78534508	31.69351387	32.06661987	31.7550354	31.56426811	32.31166458	32.05460739	1	31.881051636	31.92139387	0.0403422340000006	0.833575775081612	0.989114058477055	0.0157912016973934	0	0
Slc25a10	29.72143555	29.73558617	30.04966545	30.19606972	30.21454048	30.11234856	30.40730286	29.39805222	29.60659027	1	29.983459474	29.8810734775	-0.102385996499997	0.706949346829588	0.971297679109765	0.0420145805413897	0	1
Mrpl10	28.08481598	28.20475769	28.41687393	28.57446861	28.46993256	28.60978127	28.65599632	27.8815403	27.97331047	1	28.350169754	28.28015709	-0.0700126640000001	0.769202471366645	0.981275934994445	0.0272692152508562	0	1
Qki	26.10969543	26.84864235	26.01367569	26.34038162	25.73244286	25.95122528	25.93794441	26.47656441	26.23403358	1	26.20896759	26.14994192	-0.0590256700000005	0.802793508306953	0.986810056124236	0.0191556773374463	0	0
Crk	26.689991	26.73544121	26.51450157	26.42385483	26.48358345	26.41760635	26.40215492	27.0510807	26.64714622	1	26.569474412	26.6294970475	0.0600226354999975	0.731507110318819	0.97381550524629	0.0382796232761675	0	0
Ghitm	29.75146866	29.59246445	30.04707336	30.12306023	30.01836777	30.07794571	30.44997597	29.02654266	29.59655762	1	29.906486894	29.78775549	-0.118731403999998	0.734326591750496	0.97381550524629	0.0382796232761675	0	1
Creld1	27.27226448	27.33065414	27.46944618	27.21312714	27.27057266	27.45269775	27.1427269	27.70170403	27.23301888	1	27.31121292	27.38253689	0.0713239699999981	0.619921405069298	0.967452632022175	0.0477370684826492	0	0
Chmp4b	27.62697029	27.77501869	27.67552757	27.49899292	27.52787018	27.75455284	27.32740211	27.84269142	27.68498611	1	27.62087593	27.65240812	0.0315321900000001	0.81080171470028	0.987634179322089	0.0179513298068083	0	0
Rhot2	29.2882843	29.11017036	29.47699738	29.52078819	29.48968315	29.46790314	29.60420609	29.02186584	29.2414875	1	29.377184676	29.3338656425	-0.0433190335000013	0.784216578853891	0.986810056124236	0.0191556773374463	0	1
Slc9a3r2	27.09978867	26.517313	26.48225403	26.90184784	26.63989449	27.16614723	26.84421921	26.61343956	26.77981567	1	26.728219606	26.8509054175	0.122685811500002	0.483469732907604	0.947945719400924	0.0771236439844364	0	0
Ap3b2	28.06640625	28.20964622	27.88430977	27.93688393	27.43869019	27.36840439	26.58790016	28.22529221	27.97855568	1	27.907187272	27.54003811	-0.367149162000004	0.400008333671596	0.934010459338023	0.0984893891166573	0	0
Thnsl1	30.38447952	30.28851509	30.4954319	30.70338821	30.59632683	30.60218048	30.84916496	29.97137833	30.39335442	1	30.49362831	30.4540195475	-0.0396087624999986	0.852775741049488	0.991444832611967	0.0123955966958862	0	1
Myl12b/Myl9	29.52799034	29.37982941	28.18063545	28.13499069	28.02751923	28.47915649	28.23040962	29.017519	29.81121254	1	28.650193024	28.8845744125	0.234381388500001	0.641443208666643	0.968785866317373	0.0457502772772669	0	0
Mrpl14	27.10704422	27.03826141	27.5364933	27.51562881	27.34874535	27.60020447	27.50570869	26.74201202	27.02146912	1	27.309234618	27.217348575	-0.0918860430000024	0.704519756697095	0.971297679109765	0.0420145805413897	0	1
Myo5a	29.17580223	29.27453232	29.19091225	28.92396927	29.07762718	28.90332794	28.89431953	29.40970039	29.37845612	1	29.12856865	29.146450995	0.0178823450000039	0.913738457967778	0.994244112174792	0.00832798134330358	0	0
Rps2/Gm8225	28.0350399	28.84080124	28.00894547	27.48515892	27.56299973	28.13596916	28.10497093	28.29364395	27.98993874	1	27.986589052	28.131130695	0.144541643	0.589510868095846	0.961373715947542	0.0568307342974461	0	0
Tpp2	26.07953644	25.90833282	25.9553566	26.20883751	25.46118736	25.81877708	25.72377396	26.15743065	26.03712082	1	25.922650146	25.9342756275	0.0116254815000012	0.944423177399783	0.996807074821133	0.00461378698577783	0	0
Plin3	28.79308891	28.84523582	28.38047028	28.37440872	28.51382256	28.50922394	28.34606361	28.93261147	28.82494545	1	28.581405258	28.6532111175	0.0718058594999995	0.686606415527534	0.969699670881879	0.0443901005971624	0	0
Fahd1	30.31748581	30.13405991	30.44923782	30.5637455	30.57853317	30.45145035	30.90634155	29.96271896	30.10255814	1	30.408612442	30.35576725	-0.0528451919999995	0.826897530487692	0.989072613262925	0.0158516538334409	0	1
Mp68	29.12015724	28.99803543	29.22914886	29.4336338	29.27786064	29.0674324	29.67630196	28.21495819	28.85062599	1	29.211767194	28.952329635	-0.259437558999998	0.458585287859749	0.947280683552686	0.0781361287811336	0	0
Uqcc2	29.56376457	29.16558266	29.67827606	29.97336388	29.86636543	29.73402786	30.27102852	29.03899574	29.16418076	1	29.64947052	29.55205822	-0.097412300000002	0.771955244617387	0.983113446956966	0.0245701880687146	0	1
Cdh13	27.02173424	27.36977768	27.22990608	27.21710968	27.07953644	27.11078072	26.98831558	27.46380806	26.97869301	1	27.183612824	27.1353993425	-0.0482134814999995	0.724807756377355	0.97381550524629	0.0382796232761675	0	0
Gpc1	26.43523598	26.32729912	26.59975815	26.53652954	26.44472694	26.46139717	26.12843132	26.84254074	26.77121353	1	26.468709946	26.55089569	0.0821857440000002	0.65722182046632	0.968785866317373	0.0457502772772669	0	0
Tmem256	28.41298485	28.25259399	28.47229767	28.51902771	28.69183922	28.38121223	28.85993958	28.19879913	28.18449402	1	28.469748688	28.40611124	-0.0636374479999979	0.73097026197584	0.97381550524629	0.0382796232761675	0	0
Cox15	27.16944695	27.17073822	27.6558094	27.65952301	27.74078941	27.49155807	28.01270485	26.87379074	27.03364944	1	27.479261398	27.352925775	-0.126335623000003	0.679030472875156	0.968785866317373	0.0457502772772669	0	1
Agk	31.27428246	31.11498642	31.52442169	31.66176224	31.63057709	31.6348877	31.69896698	30.95015144	31.27569771	1	31.44120598	31.3899259575	-0.0512800224999985	0.810922357847892	0.987634179322089	0.0179513298068083	0	1
Iars2	32.67665482	32.56524658	32.86228561	32.93851852	32.8993721	32.90507889	33.17324066	32.31449127	32.55604553	1	32.788415526	32.7372140875	-0.0512014385000015	0.813143175267323	0.987634179322089	0.0179513298068083	0	1
Gng11	26.67444992	26.94469643	26.54356766	26.34061241	26.33427429	26.22296906	26.16700935	27.22582245	26.82250214	1	26.567520142	26.60957575	0.0420556080000019	0.886677615107922	0.994244112174792	0.00832798134330358	0	0
Ppa2	31.72509003	31.75827599	31.96076965	32.12165451	32.00708008	31.92090988	32.28086472	31.46090126	31.87452316	1	31.914574052	31.884299755	-0.0302742969999983	0.876921630326561	0.994112812081485	0.00851851654495282	0	1
Clta	30.38684464	30.80739403	30.55444336	30.28201103	29.90830421	29.77882957	29.46398354	30.54572678	30.64748764	1	30.387799454	30.1090068825	-0.278792571499999	0.43460323494064	0.945618891408711	0.0806692371749867	0	0
Romo1	27.54384804	27.72819138	28.08212852	27.64261627	28.17099953	28.10492134	28.29210854	27.24730682	27.49468803	1	27.833556748	27.7847561825	-0.0488005654999988	0.867576361200278	0.991745906331016	0.0119575575741602	0	1
Iars	24.69075012	25.765522	25.5467205	25.4365387	25.33097839	25.28848648	24.80060005	25.18852234	25.28626823	1	25.354101942	25.140969275	-0.213132667	0.35640322714724	0.923021201566503	0.115564308290899	0	0
Hars2	27.3467617	27.25615501	27.53930664	27.47888756	27.47934914	27.29074669	27.89078712	26.75968552	27.38154221	1	27.42009201	27.330690385	-0.0894016250000007	0.729350390817942	0.97381550524629	0.0382796232761675	0	1
Nde1/Ndel1	25.50244141	25.51304054	25.79990959	25.24568558	25.1173954	25.342453	24.55203819	25.94652557	25.38526726	1	25.435694504	25.306571005	-0.129123499000002	0.698463180507279	0.971297679109765	0.0420145805413897	0	0
Eci1	31.803339	31.88445473	31.63270187	31.68610191	31.68943787	31.87989998	32.15235519	31.68392754	32.04853058	1	31.739207076	31.9411783225	0.201971246500001	0.143069252141925	0.795842367409257	0.329445390597827	0	1
Sco2	28.26369476	27.83668518	28.51111031	28.4135704	28.53486061	28.25777245	28.94769478	27.81845474	27.84364891	1	28.311984252	28.21689272	-0.0950915319999979	0.760419608800642	0.980744563247299	0.0280506621357449	0	1
Timm50	30.63944626	30.5099411	30.85143661	31.05284309	31.05060768	30.87726784	31.14612961	30.38889885	30.5705471	1	30.820854948	30.74571085	-0.0751440980000027	0.720963852659919	0.97381550524629	0.0382796232761675	0	1
Hadhb	34.00089264	33.87252426	34.0439682	34.070961	33.99391174	34.50825882	34.38332748	33.70367813	34.17634201	1	33.996451568	34.19290161	0.196450042000002	0.350125195787674	0.923021201566503	0.115564308290899	0	1
Nfu1	29.70755005	29.56772232	30.2801857	30.35835838	30.26024437	30.33127403	30.56492805	29.25876236	29.55516624	1	30.034812164	29.92753267	-0.107279494	0.773191374382353	0.983390637468209	0.0241634750781171	0	1
Mrpl13	28.44150162	28.55343819	28.9617939	29.02886391	28.85299301	29.06422234	29.09646225	28.02133751	28.48874474	1	28.767718126	28.66769171	-0.100026415999999	0.739365177422716	0.977708079444563	0.0325243201029816	0	1
S1pr1	27.69899178	27.99407387	27.67101097	27.39876747	27.4050312	27.66729355	27.37347603	27.93809128	28.30118752	1	27.633575058	27.820012095	0.186437036999997	0.448744501887486	0.947280683552686	0.0781361287811336	0	0
Enah	26.96333885	27.24798584	26.95609856	26.79470253	26.86773491	27.09773064	26.63920403	27.16110802	27.43722153	1	26.965972138	27.083816055	0.117843917000002	0.551508194209137	0.95509532710382	0.0662833606118005	0	0
Rgs10	25.87615776	26.06889725	25.70353317	26.268013	26.47364807	26.06065559	26.47072029	25.61641502	25.70165825	1	26.07804985	25.9623622875	-0.1156875625	0.645228617524277	0.968785866317373	0.0457502772772669	0	0
Ndrg1	32.07530212	32.36404419	31.99878502	31.87037659	31.90463829	32.11893463	31.69507217	32.45568085	32.32637787	1	32.042629242	32.14901638	0.106387137999995	0.598289111839893	0.966349548223848	0.0493829593751023	0	0
Rras2	26.50972176	26.73188591	26.97361183	26.68027878	27.0141964	26.6114006	25.91514397	27.40774727	26.67098427	1	26.781938936	26.6513190275	-0.130619908499998	0.705694702912083	0.971297679109765	0.0420145805413897	0	0
Psmd12	27.93049812	27.84694099	27.48246956	27.40839577	27.33223534	27.47076607	27.36473656	28.01480865	27.75856209	1	27.600107956	27.6522183425	0.0521103865000008	0.792816170427281	0.986810056124236	0.0191556773374463	0	0
Fdx1	27.83656502	27.64030838	28.03291321	28.14547539	28.18380737	27.99372292	28.50356674	27.44785881	27.32444382	1	27.967813874	27.8173980725	-0.150415801500003	0.631803221619293	0.967452632022175	0.0477370684826492	0	1
Prdx2	31.09490395	31.22455215	31.09738541	31.0222435	30.87606049	30.99250031	30.85919762	31.39570618	31.15233994	1	31.0630291	31.0999360125	0.036906912500001	0.787123986384172	0.986810056124236	0.0191556773374463	0	1
Tomm20	27.98109055	28.32036018	28.56258202	28.69208908	28.18973351	28.7487278	28.59669113	27.75509453	28.19493103	1	28.349171068	28.3238611225	-0.0253099455000019	0.925333729243157	0.994244112174792	0.00832798134330358	0	1
Carhsp1	27.86097527	27.79166222	27.71682549	27.78041077	27.84664154	27.25277519	27.44880486	28.14695549	27.42350197	1	27.799303058	27.5680093775	-0.231293680499999	0.327710538857252	0.923021201566503	0.115564308290899	0	0
Gfap	33.8662262	33.28445435	33.5332222	33.68075562	34.14982986	34.11295319	33.77386856	33.25205994	33.79836273	1	33.702897646	33.734311105	0.0314134590000066	0.89606524095153	0.994244112174792	0.00832798134330358	0	0
Gmfb	27.25466919	27.32714462	27.17207336	27.39050865	27.27173042	27.16538048	27.08846092	27.8210125	27.31038284	1	27.283225248	27.346309185	0.0630839369999983	0.731362103038822	0.97381550524629	0.0382796232761675	0	0
Ufsp2	25.60226822	26.00455284	25.26119423	25.90481186	25.44066238	25.67360115	25.49885559	25.74788666	26.28703499	1	25.642697906	25.8018445975	0.159146691500002	0.494971454821948	0.947945719400924	0.0771236439844364	0	0
Ppia	32.81198502	32.99114227	32.92595673	32.95007324	32.90613556	32.7334404	32.61571503	33.12646484	32.73615265	1	32.917058564	32.80294323	-0.114115334000005	0.387070447151254	0.932595957878372	0.100675918224208	0	0
Ptprn	27.14077759	27.63965225	27.46866989	27.2499752	27.02189255	27.63010025	26.75582123	27.51404953	27.58963776	1	27.304193496	27.3724021925	0.0682086965000011	0.784069549661055	0.986810056124236	0.0191556773374463	0	0
Vps26a	25.48828888	25.6092453	25.38324165	25.19140625	25.75029182	25.92955017	25.80227852	25.61047173	25.56800461	1	25.48449478	25.7275762575	0.243081477500002	0.0982079083227562	0.729509333861701	0.455001657758807	0	0
Cdc42	31.06702042	31.38445282	31.16659546	31.03426552	30.9799881	31.17355156	30.7598629	31.70491409	31.14074707	1	31.126464464	31.194768905	0.0683044409999987	0.758659134044116	0.980744563247299	0.0280506621357449	0	0
Pnpt1	30.08834648	29.94893456	30.39560318	30.44835281	30.37818718	30.3919735	30.61662483	29.670084	30.04706764	1	30.251884842	30.1814374925	-0.0704473495000002	0.772585004345083	0.983113446956966	0.0245701880687146	0	1
Carkd	30.23763084	30.26018715	30.35179138	30.46143913	30.48845863	30.38720322	30.63153076	30.08010864	30.27347565	1	30.359901426	30.3430795675	-0.016821858500002	0.899919432086839	0.994244112174792	0.00832798134330358	0	1
Txn	28.10464668	28.0498867	28.3036499	28.31557465	28.23079872	28.444664	28.15182686	28.07956123	28.22951698	1	28.20091133	28.2263922675	0.0254809374999994	0.798736961448397	0.986810056124236	0.0191556773374463	0	0
Xpnpep3	26.47233963	26.36381912	26.39621162	26.6403904	26.58275604	26.96295357	27.19980621	26.31527328	26.81628799	1	26.491103362	26.8235802625	0.332476900499998	0.172735640309236	0.823699374824213	0.279810201151439	0	1
Nefh	31.44477844	31.34268188	31.84554291	31.75891113	31.689291	30.56805801	30.27902412	32.04214859	31.19210625	1	31.616241072	31.0203342425	-0.595906829500002	0.225146233621165	0.856897123881653	0.222806085152548	0	0
Sun2	24.41802597	23.94975853	24.28538513	23.53966904	24.90173149	23.70197487	24.16023254	24.77147865	24.694767	1	24.218914032	24.332113265	0.113199233	0.748626451541135	0.978064841627723	0.0319979818634199	0	0
Letmd1	27.97473335	28.12763023	28.18406868	28.05382729	28.09848404	28.32472229	28.45291328	27.85572815	28.1575222	1	28.087748718	28.19772148	0.109972761999998	0.464033610362478	0.947945719400924	0.0771236439844364	0	1
Atpaf2	25.86414909	25.81518936	26.2473526	25.8178997	25.72572517	26.42112732	26.69311333	25.67341232	26.01548386	1	25.894063184	26.2007842075	0.3067210235	0.27398133036554	0.877780692601497	0.188067557424384	0	1
Eif4a3/Gm8994	26.49753952	25.57409668	26.15807724	25.93926811	26.10980606	26.77479935	26.13555336	26.9268837	25.19689369	1	26.055757522	26.258532525	0.202775002999999	0.656011011534422	0.968785866317373	0.0457502772772669	0	0
Htra2	28.07490158	28.12415695	29.15872765	29.27843666	29.18535614	28.70041466	29.03305817	28.2813797	28.18340683	1	28.764315796	28.54956484	-0.214750956	0.543256202646961	0.950455675273031	0.07330874687188	0	1
Alg11	26.46224785	26.30390167	26.0913887	26.74720764	26.10197449	26.50582123	25.97716522	26.53991127	26.23205757	1	26.34134407	26.3137388225	-0.0276052474999986	0.882564792077083	0.994112812081485	0.00851851654495282	0	0
Slc25a32	26.71159554	26.57539558	27.08886528	26.85922813	26.9364624	27.16389275	27.23301888	26.1363945	26.60398674	1	26.834309386	26.7843232175	-0.049986168500002	0.864132971982369	0.991745906331016	0.0119575575741602	0	1
Lamtor3	27.04718399	27.16662598	26.79246902	27.22788811	26.88890266	27.15460396	26.45746613	27.19877625	27.16863441	1	27.024613952	26.9948701875	-0.0297437645000009	0.88701138420478	0.994244112174792	0.00832798134330358	0	0
Ears2	27.6173687	27.67744446	27.88346481	28.08296585	27.8865509	28.02983665	28.39562416	26.82250214	27.68451691	1	27.829558944	27.733119965	-0.0964389789999984	0.797051218924357	0.986810056124236	0.0191556773374463	0	1
Ptges2	30.62457657	30.32924271	30.76453781	30.88703728	30.73537636	30.72967529	30.88845253	30.16722298	30.71620369	1	30.668154146	30.6253886225	-0.0427655235000017	0.825133433930975	0.989072613262925	0.0158516538334409	0	1
Pgm1	29.78870201	30.29920197	30.1935463	30.09672737	30.01216698	29.6502552	29.88383675	30.26924706	30.13858223	1	30.078068926	29.98548031	-0.0925886160000005	0.592480834802913	0.961878763878238	0.0560730280998278	0	0
Sf3b2	26.20500946	26.22484779	26.01453781	26.11020279	24.67788124	25.97071838	25.84409904	25.50963211	25.25342369	1	25.846495818	25.644468305	-0.202027513000001	0.569965689924697	0.959726769992154	0.0593043595574808	0	0
Tapt1	26.46238899	26.61764908	26.72240639	26.55587387	26.28184509	26.62304688	26.74184418	26.37866783	25.878088	1	26.528032684	26.4054117225	-0.122620961499997	0.58331151579877	0.961157122966401	0.0571558033312235	0	0
Nup210	25.78341675	25.13190842	25.38324165	25.32714462	25.61210442	26.64299393	26.43379593	25.75429916	25.25122261	1	25.447563172	26.0205779075	0.573014735499999	0.170314752256055	0.823699374824213	0.279810201151439	0	0
Mrpl53	26.82571983	27.14214325	27.32958603	27.55394936	27.74480438	27.09446335	28.07490158	26.437603	26.99458694	1	27.31924057	27.1503887175	-0.168851852500001	0.675066621001409	0.968785866317373	0.0457502772772669	0	1
